1	JAMAL	JAMÁL
1	JULFA	JULFÁ
1	Ja'far-i-Kirmani	Ja'far-i-Kirmání
6	Ja'far-i-Tabrizi	Ja'far-i-Tabrízí
1	Jafar-i-Tabrizi	Jafar-i-Tabrízí
1	Jaffar-i-Tabrizi	Jaffar-i-Tabrízí
1	Jalála'd-Din	Jalálu'd-Dín
12	Jaláli'd-Din	Jalálu'd-Dín
1	Jaláli'd-Din's	Jalálu'd-Dín's
8	Jaláli'd-Din-i-Rumi	Jalálu'd-Dín-i-Rumi
1	Jaláli'd-Din-i-Rumi's	Jalálu'd-Dín-i-Rumi's
2	Jaláli'd-Dín-i-Rúmí	Jalálu'd-Dín-i-Rúmí
1	Jalálu'd Din	Jalálu'd-Dín
7	Jalálu'd-Dawla	Jalálu'd-Dawlih
40	Jalálu'd-Din	Jalálu'd-Dín
1	Jalálu'd-Din-i-Mankubarni	Jalálu'd-Dín-i-Mankubarni
2	Jalálu'd-Din-i-Rumi	Jalálu'd-Dín-i-Rumi
1	Jalálu‘d-Dín	Jalálu'd-Dín
1	Jam\lshíd	Jams_híd
1	Jamál-i-Burujird	Jamál-i-Burújird
59	Jamál-i-Burujirdi	Jamál-i-Burújirdí
1	Jamál-i-Burujirdi--a	Jamál-i-Burújirdí--a
1	Jamál-i-Burujirdi_	Jamál-i-Burújirdí_
1	Jamáli'd-Din	Jamáli'd-Dín
1	Jamáli'd-Din'	Jamáli'd-Dín'
1	Jamáli'd-Din-i-Afghani	Jamáli'd-Dín-i-Afghani
65	Jamálu'd-Din	Jamálu'd-Dín
1	Jamálu'd-Din Abu'l-‘Abbás	Jamálu'd-Dín Abu’l-‘Abbás
3	Jamálu'd-Din's	Jamálu'd-Dín's
8	Jamálu'd-Din-i-Afghani	Jamálu'd-Dín-i-Afghani
1	Jamálu'd-Din-i-Afghani--(see	Jamálu'd-Dín-i-Afghani--(see
2	Jamálu'd-Din-i-Asadabadi	Jamálu'd-Dín-i-Asadabadi
1	Jamálu'l-'Ilm	Jamálu'l-‘Ilm
1	Jamálu’d-Din	Jamálu’d-Dín
1	Ja‘far-i-Ka\lshafí	Ja‘far-i-Kas_hafí
1	Jemalu'd-Din	Jemalu'd-Dín
4	Jenab	Jináb
1	Jenab-i-	Jináb-i-
1	Jenab-i-Bahá.'	Jináb-i-Bahá.'
1	Jenab-i-Khadimu'llah	Jináb-i-Khadimu'llah
1	Jenab-i-Kuddus	Jináb-i-Kuddus
2	Jenab-i-Maryam	Jináb-i-Maryam
1	Jenab-i-Sahib	Jináb-i-Sahib
4	Jinab	Jináb
1	Jinab-	Jináb-
1	Jinab-Kalim_157_	Jináb-Kalim_157_
1	Jinab-e-Siyyid	Jináb-e-Siyyid
13	Jinab-i	Jináb-i
1	Jinab-i-	Jináb-i-
1	Jinab-i-'Adilih	Jináb-i-'Adilih
4	Jinab-i-Adib	Jináb-i-Adib
12	Jinab-i-Afnán	Jináb-i-Afnán
1	Jinab-i-Afnán's	Jináb-i-Afnán's
1	Jinab-i-Avarih	Jináb-i-Avarih
3	Jinab-i-Babu'l-Báb	Jináb-i-Babu'l-Báb
9	Jinab-i-Bahá	Jináb-i-Bahá
1	Jinab-i-Banání	Jináb-i-Banání
1	Jinab-i-Bashari	Jináb-i-Bashari
1	Jinab-i-Dhabih	Jináb-i-Dhabih
2	Jinab-i-Dihqan	Jináb-i-Dihqan
1	Jinab-i-Faizi	Jináb-i-Faizi
1	Jinab-i-Fath-i-A'zam	Jináb-i-Fath-i-A'zam
5	Jinab-i-Faḍil	Jináb-i-Faḍil
1	Jinab-i-Faḍil Mázindaráni	Jináb-i-Faḍil Mázindarání
1	Jinab-i-Faḍil-i-Mazindarini	Jináb-i-Faḍil-i-Mazindarini
2	Jinab-i-Faḍil-i-Mázindaráni	Jináb-i-Faḍil-i-Mázindarání
1	Jinab-i-Furghi	Jináb-i-Furghi
1	Jinab-i-Furghi's	Jináb-i-Furghi's
3	Jinab-i-Furughi	Jináb-i-Furughi
1	Jinab-i-Ghulam	Jináb-i-Ghulam
2	Jinab-i-Ibn-i-Abhár	Jináb-i-Ibn-i-Abhar
2	Jinab-i-Ibn-i-Asdaq	Jináb-i-Ibn-i-Asdaq
1	Jinab-i-Ismu'llah	Jináb-i-Ismu'llah
27	Jinab-i-K_hán	Jináb-i-K_hán
1	Jinab-i-K_hán's	Jináb-i-K_hán's
1	Jinab-i-K_hán.'	Jináb-i-K_hán.'
8	Jinab-i-Kalim	Jináb-i-Kalim
1	Jinab-i-Majd	Jináb-i-Majd
2	Jinab-i-Mu'allim	Jináb-i-Mu'allim
1	Jinab-i-Muballigh	Jináb-i-Muballigh
3	Jinab-i-Mullá	Jináb-i-Mullá
13	Jinab-i-Munib	Jináb-i-Munib
1	Jinab-i-Munib's	Jináb-i-Munib's
5	Jinab-i-Munír	Jináb-i-Munír
1	Jinab-i-Mutahharih	Jináb-i-Mutahharih
2	Jinab-i-Muḥammad	Jináb-i-Muḥammad
5	Jinab-i-Mírzá	Jináb-i-Mírzá
2	Jinab-i-Nabíl	Jináb-i-Nabíl
2	Jinab-i-Nayib	Jináb-i-Nayib
1	Jinab-i-Nuru'd-Din-Zayn's	Jináb-i-Nuru'd-Dín-Zayn's
1	Jinab-i-Nuru'd-Din-i-Zayn	Jináb-i-Nuru'd-Dín-i-Zayn
1	Jinab-i-Quddús	Jináb-i-Quddús
1	Jinab-i-Rafi'a	Jináb-i-Rafi'a
2	Jinab-i-Samandar	Jináb-i-Samandar
2	Jinab-i-Samandarí	Jináb-i-Samandarí
1	Jinab-i-Siyyid	Jináb-i-Siyyid
1	Jinab-i-Ustad	Jináb-i-Ustad
1	Jinab-i-Vakíl	Jináb-i-Vakíl
1	Jinab-i-Valiyu'llah	Jináb-i-Valiyu'llah
7	Jinab-i-Varqá	Jináb-i-Varqá
4	Jinab-i-Vazir	Jináb-i-Vazir
1	Jinab-i-Yamamoto	Jináb-i-Yamamoto
1	Jinab-i-Yamamoto's	Jináb-i-Yamamoto's
15	Jinab-i-Zayn	Jináb-i-Zayn
2	Jinab-i-Zaynu’l-Muqarrabín	Jináb-i-Zaynu’l-Muqarrabín
1	Jinab-i-ibn-i-Abhár	Jináb-i-ibn-i-Abhar
3	Jinab-i-Áqá	Jináb-i-Áqá
1	Jinab-i-Ḥusayn	Jináb-i-Ḥusayn
3	Jinab-i-Ṭáhirih	Jináb-i-Ṭáhirih
2	Jinab-i-Ḥájí	Jináb-i-Ḥájí
52	Julfa	Julfá
1	Juvayni	Juvayní
1	KAM‘ALÍ'D-DIN	KAM‘ALÍ'D-DÍN
7	KHAN	K_HÁN
1	KHAN-I-'AVAMID	K_HÁN-I-‘AVÁMID
1	KHAN-I-BALUCH	K_HÁN-I-BALUCH
2	KHAN-I-SHAVIRDI	K_HÁN-I-S_HAVIRDÍ
5	KHURASAN	K_HURASÁN
1	KHURASAN KASHAN	K_HURASÁN KÁS_HÁN
1	KIRMANI	KIRMÁNÍ
1	K_hayyáms	Khayyams
1	K_hurasán/Sistan--Mashhad	K_hurasán/Sistan--Mas_hhad
2	K_hurasánís	Khurasanis
1	K_hurasánís'	Khurasanis'
2	K_hán-i-'Avamid	K_hán-i-‘Avámid
2	Kamál-ud-Din	Kamál-ud-Dín
1	Kamáli'd-Din	Kamáli'd-Dín
16	Kamálu'd-Din	Kamálu'd-Dín
1	Kamálu'd-Din-Naraqi	Kamálu'd-Dín-Naraqi
2	Kamálu'd-Din-i-Naraqi	Kamálu'd-Dín-i-Naraqi
3	Kamálu’d-Din	Kamálu’d-Dín
1	Kar\lkh	Kark_h
1	Karim-i-Ṭihráni	Karim-i-Ṭihrání
10	Kashi	Kashí
1	Kashi'	Kashí'
1	Kay-\lK_husraw	Kay-K_husraw
8	Kermani	Kirmání
1	Kermani's	Kirmání's
18	Kermanshah	Kirmáns_háh
2	Kermanshah'	Kirmáns_háh'
1	Key-K_husraws	Key-Khusraws
1	Khabiru'd-Din	Khabiru'd-Dín
1	Khalil-i-Kás_háni	Khalil-i-Kás_hání
1	Khalil-i-Tabrizi	Khalil-i-Tabrízí
1	Khan--	K_hán--
1	Khan--Come--‘Abbás	K_hán--Come--‘Abbás
1	Khan--absent	K_hán--absent
1	Khan--and	K_hán--and
1	Khan--but	K_hán--but
1	Khan--letters	K_hán--letters
1	Khan--may	K_hán--may
1	Khan--thank	K_hán--thank
1	Khan--the	K_hán--the
1	Khan--was	K_hán--was
1	Khan--young	K_hán--young
3	Khan-Atash	K_hán-Atash
1	Khan-Baba-K_hán	K_hán-Baba-K_hán
1	Khan-Baligh--the	K_hán-Baligh--the
1	Khan-Khanan	K_hán-Khanan
1	Khan-Mac	K_hán-Mac
3	Khan-i	K_hán-i
1	Khan-i-	K_hán-i-
25	Khan-i-'Arab	K_hán-i-‘Arab
10	Khan-i-'Avamid	K_hán-i-‘Avámid
1	Khan-i-Afghan	K_hán-i-Afghan
11	Khan-i-Afrukhtih	K_hán-i-Afrukhtih
3	Khan-i-Afshar	K_hán-i-Afshar
1	Khan-i-Amir	K_hán-i-Amir
1	Khan-i-Baluch	K_hán-i-Baluch
1	Khan-i-Balyuz--and	K_hán-i-Balyuz--and
1	Khan-i-Chapar	K_hán-i-Chapar
2	Khan-i-Darughih	K_hán-i-Darughih
1	Khan-i-Durrani	K_hán-i-Durrani
1	Khan-i-Farahani	K_hán-i-Farahani
2	Khan-i-Farrash-Bashi	K_hán-i-Farrash-Bashi
1	Khan-i-Fathabadi	K_hán-i-Fathabadi
1	Khan-i-Furughi	K_hán-i-Furughi
1	Khan-i-Garrasi	K_hán-i-Garrasi
1	Khan-i-Garrusi	K_hán-i-Garrusi
1	Khan-i-Ghaffari	K_hán-i-Ghaffari
1	Khan-i-Giranmayih	K_hán-i-Giranmayih
1	Khan-i-Gurji	K_hán-i-Gurji
2	Khan-i-Hidayat	K_hán-i-Hidayat
1	Khan-i-Ilbagi	K_hán-i-Ilbagi
3	Khan-i-Iravani	K_hán-i-Iravani
3	Khan-i-Irvani	K_hán-i-Irvani
1	Khan-i-Javanshir	K_hán-i-Javanshir
1	Khan-i-Jurayni	K_hán-i-Jurayni
3	Khan-i-Kalantar	K_hán-i-Kalantar
1	Khan-i-Khamsih	K_hán-i-Khamsih
3	Khan-i-Khu'i	K_hán-i-Khu'i
1	Khan-i-Khurre	K_hán-i-Khurre
2	Khan-i-Kirgan	K_hán-i-Kirgan
26	Khan-i-Kirmani	K_hán-i-Kirmání
1	Khan-i-Kirmani's	K_hán-i-Kirmání's
1	Khan-i-Kurdistani	K_hán-i-Kurdistani
6	Khan-i-Larijani	K_hán-i-Larijani
1	Khan-i-Mahallati	K_hán-i-Mahallati
1	Khan-i-Milani	K_hán-i-Milani
1	Khan-i-Mrukhtih	K_hán-i-Mrukhtih
3	Khan-i-Mukri	K_hán-i-Mukri
1	Khan-i-Mukri, Sardar-i-Kull	K_hán-i-Mukri, Sardár-i-Kull
1	Khan-i-Mustawfi	K_hán-i-Mustawfi
10	Khan-i-Navváb	K_hán-i-Navváb
1	Khan-i-Nu'ri	K_hán-i-Nu'ri
19	Khan-i-Nuri	K_hán-i-Núrí
7	Khan-i-Núrí	K_hán-i-Núrí
2	Khan-i-Qarachih-Daghi	K_hán-i-Qarachih-Daghi
1	Khan-i-Qaraguzlu	K_hán-i-Qaraguzlu
1	Khan-i-Qashqa'i	K_hán-i-Qashqa'i
14	Khan-i-Qazvini	K_hán-i-Qazvini
2	Khan-i-Qájár	K_hán-i-Qájár
1	Khan-i-Qájár-i-Quyunlu	K_hán-i-Qájár-i-Quyunlu
1	Khan-i-Qá’im-Maqami	K_hán-i-Qá’im-Maqami
4	Khan-i-Sadar	K_hán-i-Sadar
7	Khan-i-Sardar	K_hán-i-Sardár
3	Khan-i-Sarraf	K_hán-i-Sarraf
1	Khan-i-Sartip	K_hán-i-Sartip
1	Khan-i-Sarvistani, Mashhadi Abú’l-Qásim-i-Kharraz	K_hán-i-Sarvistani, Mas_hhadí Abu’l-Qásim-i-Kharraz
4	Khan-i-Shavirdi	K_hán-i-S_havirdí
2	Khan-i-Shaybani	K_hán-i-Shaybani
1	Khan-i-Sipihr	K_hán-i-Sipihr
3	Khan-i-Suq-i-Abiyad	K_hán-i-Suq-i-Abiyad
1	Khan-i-Suq-i-Abyad	K_hán-i-Suq-i-Abyad
1	Khan-i-Tunukabani	K_hán-i-Tunukabani
1	Khan-i-Tunukabuni	K_hán-i-Tunukabuni
1	Khan-i-Turk	K_hán-i-Turk
4	Khan-i-Turkaman	K_hán-i-Turkaman
2	Khan-i-Vakíl	K_hán-i-Vakíl
8	Khan-i-Valí	K_hán-i-Valí
2	Khan-i-Valí, Sardar	K_hán-i-Valí, Sardár
7	Khan-i-Varqá	K_hán-i-Varqá
4	Khan-i-Vazir	K_hán-i-Vazir
1	Khan-i-Vazlr	K_hán-i-Vazlr
1	Khan-i-Vujdani	K_hán-i-Vujdani
3	Khan-i-Yavar	K_hán-i-Yavar
1	Khan-i-Yusufiyan	K_hán-i-Yusufiyan
3	Khan-i-Zand	K_hán-i-Zand
1	Khan-very	K_hán-very
1	Khatirat-i-Malmiri	Khatirat-i-Málmírí
1	Khiyaban-i-'Ala'u'd-Dawla	Khiyaban-i-‘Alá’u'd-Dawlih
3	Khán-Nanih	K_hán-Nanih
1	Khán-i	K_hán-i
1	Khán-i-Kirmání's	K_hán-i-Kirmání's
1	Khán-i-Núrí	K_hán-i-Núrí
34	Kirmani	Kirmání
1	Kirmani), Abú’l-Qásim	Kirmání), Abu’l-Qásim
108	Kirmanshah	Kirmáns_háh
1	Kirmanshahi	Kirmáns_háhí
1	Kirmán\lsháh	Kirmáns_háh
17	Kirmánsháh	Kirmáns_háh
4	Kitáb-i-Asma'	Kitáb-i-Asmá’
43	Kitábu'l-Asma'	Kitábu'l-Asmá’
1	Kitábu'l-Asmá	Kitábu'l-Asmá’
24	Kitábu'l-Asmá'	Kitábu'l-Asmá’
1	Kuh-i-Rahmat	Kuh-i-Raḥmat
4	Ká\lshán	Kás_hán
2	Ká\lshání	Kás_hání
38	Kás_háni	Kás_hání
1	Kás_háni's	Kás_hání's
3	Kás_hánih	Kashanih
1	Káẓim-i-Ra\lshtí	Káẓim-i-Ras_htí
49	Káẓim-i-Ras_hti	Káẓim-i-Ras_htí
2	Káẓim-i-Ras_hti's	Káẓim-i-Ras_htí's
4	LOTFULLAH HAKIM	LUṬFU’LLÁH ḤAKÍM
1	LOVE--BANANI	LOVE--BANÁNÍ
2	LUTFU'LLAH HAKIM	LUṬFU’LLÁH ḤAKÍM
2	Las-Furush	Lás-Furús_h
5	Lawh-i-Haykalu'd-Din	Lawh-i-Haykalu'd-Dín
1	MAHABHÁRATA--[underlined	MAHABHARATA--[underlined
1	MAITRYA-AMITABHÁ	MAITRYA-AMITABHA
1	MAQAMI	MÁQÁMI
5	MASHHAD	MAS_HHAD
1	MASHHAD, KHURASAN	MAS_HHAD, K_HURASÁN
1	MASHRIQULADHKARS	MAS_HRIQU’L-AD_HKÁRS
2	MAS_HRIQU’L-AD_HKÁR	MASHRIQU'L- ADHKAR
2	MAS_HRIQU’L-AD_HKÁRS	MASHRIQU'L- ADHKARS
1	MAZINDARAN	MÁZINDARÁN
1	MAḤMÚD-I-KASHANI	MAḤMÚD-I-KÁS_HÁNÍ
5	MIHDI	MIHDÍ
1	MIHDIY-I-RAS_HTI'S	MIHDÍY-I-RAS_HTÍ'S
1	MIHDIZADIH	MIHDÍZADIH
2	MONEER	MUNÍR
1	MSABAHÁ	MSABAHA
3	MULLA	MULLÁ
1	MULLA MUḤAMMAD-I-QA'INI	MULLÁ MUḤAMMAD-I-QÁ'INÍ
1	MULLA ‘ALÍ-AKBAR-I-SHAHMÍRZÁDI	MULLÁ ‘ALÍ-AKBAR-I-S_HÁHMÍRZÁDÍ
3	MUNIRIH	MUNÍRIH
1	MUḤAMMAD ALIY-I-NAHRI	MUḤAMMAD-‘ALÍY-I-NAHRI
1	MUḤAMMAD-ALIY-I-SALMANI	MUḤAMMAD-‘ALÍY-I-SALMANI
1	MUḤAMMAD-BAQIR	MUḤAMMAD-BÁQIR
3	MUḤAMMAD-TAHIR-I-MALMIRI	MUḤAMMAD-TAHIR-I-MÁLMÍRÍ
1	MUḤAMMAD-TAQI, IBN-I-ABHÁR	MUḤAMMAD-TAQÍ, IBN-I-ABHAR
1	MUḤAMMAD-TAQIY-I-AFNAN	MUḤAMMAD-TAQÍY-I-AFNÁN
2	Ma'idiy-i-Asma'ni	Ma'idiy-i-Asmá’'ni
1	Ma'sum-'Aliy-i-Aynalu	Ma'sum-‘Alíy-i-Aynalu
1	Madj’ud-Din	Madj’ud-Dín
2	Mafhúm-i-Babíyyat	Mafhúm-i-Bábíyyat
61	Mah-Ku	Máh-Kú
5	Mah-ku	Máh-Kú
41	Mahku	Máh-Kú
10	Majdi'd-Din	Majdi'd-Dín
1	Majdi'd-Din--the	Majdi'd-Dín--the
76	Majdu'd-Din	Majdu'd-Dín
5	Majdu'd-Din's	Majdu'd-Dín's
1	Majdu’d-Din	Majdu’d-Dín
1	Majídi	Majídí
1	Majídis	Majídís
104	Maku	Máh-Kú
7	Malmiri	Málmírí
1	Malmiri's	Málmírí's
1	Man\lshád	Mans_hád
1	Mas_hhadi	Mas_hhadí
6	Masa'il	Masá’il
310	Mashhad	Mas_hhad
1	Mashhad's	Mas_hhad's
1	Mashhad, Mashhad	Mas_hhad, Mas_hhad
1	Mashhad--Mullá Muḥammad-Riday-i-Sabzivari	Mas_hhad--Mullá Muḥammad-Riday-i-Sabzivárí
1	Mashhad--the	Mas_hhad--the
1	Mashhad-i-	Mas_hhad-i-
9	Mashhad-i-Sar	Mas_hhad-i-Sar
1	Mashhad-Ṭihrán	Mas_hhad-Ṭihrán
1	Mashhad. Rahmat	Mas_hhad. Raḥmat
82	Mashhadi	Mas_hhadí
1	Mashhadi Abú’l-Qásim-i-Labbaf	Mas_hhadí Abu’l-Qásim-i-Labbaf
1	Mashhadi Baqir-i-Sabbagh	Mas_hhadí Báqir-i-Sabbagh
16	Mashiyyat	Mas_híyyat
9	Mashíyyat	Mas_híyyat
1	Masá'il	Masá’il
3	Maḥmúd-i-Kashi	Maḥmúd-i-Kashí
1	Maḥmúd-i-Kirmanshahi	Maḥmúd-i-Kirmáns_háhí
10	Maḥmúd-i-Kás_háni	Maḥmúd-i-Kás_hání
2	Maḥmúdi	Mahmoodi
2	Mihdíy-i-Kás_háni	Mihdíy-i-Kás_hání
8	Mihdíy-i-Ras_hti	Mihdíy-i-Ras_htí
2	Mihdíy-i-Ras_hti's	Mihdíy-i-Ras_htí's
1	Mihdíy-i-Ras_hti--like	Mihdíy-i-Ras_htí--like
2	Mu'inid-Din-i-Parvanih	Mu'inid-Dín-i-Parvanih
2	Mu'inu'd-Din	Mu'inu'd-Dín
5	Mu'izzu'd-Dawla	Mu'izzu'd-Dawlih
2	Mu'tamadu'd-Dawla	Mu'tamadu'd-Dawlih
1	Mu.hammad-'Alíy-i-Bárfurúshí	Mu.hammad-‘Alíy-i-Bárfurúshí
1	Mu[.h]ammad-'Alíy-i-Sabzivárí	Mu[.h]ammad-‘Alíy-i-Sabzivárí
1	Mu[.h]ammad-'Alíy-i-Zunúzí	Mu[.h]ammad-‘Alíy-i-Zunúzí
1	Mubammad-Baqir	Mubammad-Báqir
1	Mubarizi'd-Din	Mubarizi'd-Dín
470	Muhajir	Muḥájír
1	Muhajir'	Muḥájír'
46	Muhajir's	Muḥájír's
1	Muhajir, Abú’l-Qásim	Muḥájír, Abu’l-Qásim
1	Muhajir--'Pioneer'	Muḥájír--'Pioneer'
2	Muhajir...'	Muḥájír...'
1	Muhajir?'	Muḥájír?'
4	Muhajir_	Muḥájír_
1	Muhajir_--'Muhajir	Muḥájír_--'Muḥájír
3	Muhajirs	Muḥájírs
1	Muhammmad-'Aliy-i-Mahallati--presented	Muhammmad-‘Alíy-i-Mahallati--presented
9	Muhit-i-Kirmani	Muhit-i-Kirmání
1	Muhiyu'd-Din	Muhiyu'd-Dín
1	Muhiyyi'd-Din	Muhiyyi'd-Dín
1	Muhiyyi'd-Din-i-Kurdi	Muhiyyi'd-Dín-i-Kurdi
1	Muhnmad-‘Alí-i-Zunuzi	Muhnmad-‘Alí-i-Zunúzí
1	Muhsin-i-Fayd-i-Kás_háni's	Muhsin-i-Fayd-i-Kás_hání's
21	Muhyi'd-Din	Muhyi'd-Dín
1	Muhyi'd-Din-i-'Arabi	Muhyi'd-Dín-i-'Arabi
1	Muhyi'd-Din-i-'Arab¡	Muhyi'd-Dín-i-‘Arab¡
4	Muhyi’d-Din	Muhyi’d-Dín
1	Muhájir	Muḥájír
1	Mullábashi	Mullabashi
1	Mulláshir	Mollashir
1	Mullázadih	Mullazadih
5	Muníreh	Munírih
1	Murgh-i-Naw-Rúzi	Murgh-i-Nawruzi
1	Musaffarid-Din	Musaffarid-Dín
2	Musharrafu'd-Dawla	Musharrafu'd-Dawlih
1	Mushin-i-Fayd-i-Kás_háni's	Mushin-i-Fayd-i-Kás_hání's
1	Mushiru'd-Dawla	Mushiru'd-Dawlih
1	Muslihu'd-Din	Muslihu'd-Dín
1	Mustagath!'	Mustag_hát_h!'
17	Mustaghath	Mustag_hát_h
1	Mustagháth	Mustag_hát_h
1	Mustawfiy-i-Nuri	Mustawfiy-i-Núrí
48	Muzaffari'd-Din	Muzaffari'd-Dín
1	Muzaffari'd-Din's	Muzaffari'd-Dín's
18	Muzaffaru'd-Din	Muzaffaru'd-Dín
2	Muzaffaru'd-Din Shahs	Muzaffaru'd-Dín S_háhs
1	Muzaffru'd-Din	Muzaffru'd-Dín
1	Muḥammad'-'Aliy-i-Faizi	Muḥammad'-‘Alíy-i-Faizi
89	Muḥammad-Baqir	Muḥammad-Báqir
1	Muḥammad-Baqir Khan-i-Biglarbagi	Muḥammad-Báqir K_hán-i-Biglarbagi
2	Muḥammad-Baqir's	Muḥammad-Báqir's
1	Muḥammad-Baqir--wrote	Muḥammad-Báqir--wrote
1	Muḥammad-Baqir-i-Afnán	Muḥammad-Báqir-i-Afnán
1	Muḥammad-Baqir-i-Bihbahani	Muḥammad-Báqir-i-Bihbahani
2	Muḥammad-Baqir-i-Ha'i	Muḥammad-Báqir-i-Ha'i
1	Muḥammad-Baqir-i-Kás_háni, Khayyat-Bashiy-i-Kás_háni	Muḥammad-Báqir-i-Kás_hání, Khayyat-Bashiy-i-Kás_hání
4	Muḥammad-Baqir-i-Mahallati	Muḥammad-Báqir-i-Mahallati
2	Muḥammad-Baqir-i-Mudarris	Muḥammad-Báqir-i-Mudarris
2	Muḥammad-Baqir-i-Qa'ini	Muḥammad-Báqir-i-Qá'iní
6	Muḥammad-Baqir-i-Qahvih-chi	Muḥammad-Báqir-i-Qahvih-chi
1	Muḥammad-Baqir-i-Qazvini	Muḥammad-Báqir-i-Qazvini
4	Muḥammad-Baqir-i-Ras_hti	Muḥammad-Báqir-i-Ras_htí
1	Muḥammad-Baqir-i-Ṭihráni	Muḥammad-Báqir-i-Ṭihrání
1	Muḥammad-Baqir_	Muḥammad-Báqir_
1	Muḥammad-Ibrahim-i-Isma'il	Muḥammad-Ibrahim-i-Ismá’íl
3	Muḥammad-Ibrahim-i-Kás_háni	Muḥammad-Ibrahim-i-Kás_hání
13	Muḥammad-Isma'il	Muḥammad-Ismá’íl
1	Muḥammad-Isma'il-i-Gulpaygani	Muḥammad-Ismá’íl-i-Gulpaygani
1	Muḥammad-Isma'il. Baqir	Muḥammad-Ismá’íl. Báqir
1	Muḥammad-Ismail	Muḥammad-Ismá’íl
2	Muḥammad-Ismá'íl	Muḥammad-Ismá’íl
3	Muḥammad-Ismá‘íl	Muḥammad-Ismá’íl
1	Muḥammad-Ja'far-i-Sabzivari	Muḥammad-Ja'far-i-Sabzivárí
1	Muḥammad-Ja'far-i-Tabrizi	Muḥammad-Ja'far-i-Tabrízí
1	Muḥammad-Khan-i-Baluch	Muḥammad-K_hán-i-Baluch
3	Muḥammad-Riday-i-Kirmani	Muḥammad-Riday-i-Kirmání
1	Muḥammad-Sa'id	Muḥammad-Sa‘íd
45	Muḥammad-Tahir-i-Malmiri	Muḥammad-Tahir-i-Málmírí
1	Muḥammad-Taqiy-i-Abhári, Ibn-i-Abhár	Muḥammad-Taqíy-i-Abhari, Ibn-i-Abhar
2	Muḥammad-Taqiy-i-Afnán	Muḥammad-Taqíy-i-Afnán
1	Muḥammad-Taqiy-i-Ashtiyani	Muḥammad-Taqíy-i-Ashtiyani
1	Muḥammad-Taqiy-i-Hirati	Muḥammad-Taqíy-i-Hirati
1	Muḥammad-Taqiy-i-Iṣfahání	Muḥammad-Taqíy-i-Iṣfahání
2	Muḥammad-Taqiy-i-Juvayni	Muḥammad-Taqíy-i-Juvayní
2	Muḥammad-Taqiy-i-Kirmani	Muḥammad-Taqíy-i-Kirmání
1	Muḥammad-Taqiy-i-Mans_hádí	Muḥammad-Taqíy-i-Mans_hádí
1	Muḥammad-Taqiy-i-Mazniyani	Muḥammad-Taqíy-i-Mazniyani
1	Muḥammad-Taqiy-i-Milani	Muḥammad-Taqíy-i-Milani
1	Muḥammad-Taqiy-i-Najafi	Muḥammad-Taqíy-i-Najafi
1	Muḥammad-Taqiy-i-Núrí	Muḥammad-Taqíy-i-Núrí
1	Muḥammad-Taqiy-i-Sabzivari	Muḥammad-Taqíy-i-Sabzivárí
1	Muḥammad-i-'Arab	Muḥammad-i-‘Arab
1	Muḥammad-i-Baqir	Muḥammad-i-Báqir
4	Muḥammad-i-Mázindaráni	Muḥammad-i-Mázindarání
1	Muḥammad-i-Nayrizi	Muḥammad-i-Nayrízí
22	Muḥammad-i-Qa'ini	Muḥammad-i-Qá'iní
1	Muḥammad-i-Qaini	Muḥammad-i-Qá'iní
3	Muḥammad-i-Tabrizi	Muḥammad-i-Tabrízí
4	Muḥammad-‘Alíy-i-Qa'ini	Muḥammad-‘Alíy-i-Qá'iní
2	Muḥammad-‘Alíy-i-Sabzivari	Muḥammad-‘Alíy-i-Sabzivárí
1	Muḥammad-‘Alíy-i-Tabrizi	Muḥammad-‘Alíy-i-Tabrízí
8	Muḥammad-‘Alíy-i-Zunuzi	Muḥammad-‘Alíy-i-Zunúzí
1	Muḥammad-Ḥasan-i-Bushru'i_	Muḥammad-Ḥasan-i-Bus_hrú'í_
1	Muḥammad-Ḥasan-i-Sabzavari	Muḥammad-Ḥasan-i-Sabzivárí
5	Muḥammad-Ḥasan-i-Sabzivari	Muḥammad-Ḥasan-i-Sabzivárí
1	Muḥammad-Ḥusayn-i-Kirmani	Muḥammad-Ḥusayn-i-Kirmání
1	Muḥammad-Ḥusayn-i-Kás_háni	Muḥammad-Ḥusayn-i-Kás_hání
3	Muḥammad-Ḥusayn-i-Maraghi'i	Muḥammad-Ḥusayn-i-Marág_hi'í
11	Mázindaráni	Mázindarání
1	Mázindaráni's	Mázindarání's
1	Mír'atu'l-Azaliyyih	Mír'atu'l-Azalíyyih
1	Mírzá-Haydar-‘Alí	Mírzá-Ḥaydar-‘Alí
2	Mírzápur	Mirzapur
1	M‘AKKÁY	MACKAY
1	M‘Akkáh	M'Akkah
2	N6ru'd-Din	N6ru'd-Dín
2	NABIL	NABÍL
2	NABIL'S	NABÍL'S
9	NABIL-I-A'ZAM	NABÍL-I-A'ZAM
1	NATBAHÁ’Í	NATBAHA'I
3	NAW-RUZ	NAW-RÚZ
2	NAWRUZ	NAW-RÚZ
2	NAYRIZ	NAYRÍZ
1	NURI	NÚRÍ
1	NURU'LLAH	NÚRU’LLÁH
1	Na'im-i-Nuri	Na'im-i-Núrí
1	Nabí-\lShu‘ayb	Nabí-S_hu‘ayb
4	Nabíl-i-Qa'ini	Nabíl-i-Qá'iní
